,title,price,like,view,article,category,location,link
2499,se 애플워치 정품 스트랩(미개봉),"45,000",1,71,새상품이고 개봉도 안했어요  긴줄 짧은줄 두개 들어가있습니당,기타(시계),부산광역시 해운대구 우제2동,https://m.bunjang.co.kr/products/177212790?q=%EC%95%A0%ED%94%8C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
2500,애플워치6 블루알루미늄 44미리,"350,000",2,65,"애플워치 44미리 gps 풀박스 판매합니다.
사용할 일이 없어 판매합니다.
사용중 발생한 작은 스크래치가 있습니다.
원래 성격이 전자제품을 사면 패키지를 잘 안버리는 성격이라 풀박스로 보관중입니다. 
가능하면 인천지역 직거래를 원합니다.
차량이 있어 구매하시는분 근처까지 이동 가능하고
업무 특성상 늦은시간까지 연락이 가능하고 아침시간에는 연락이 힘듭니다. ",웨어러블(워치),인천광역시 남구 용현2동,https://m.bunjang.co.kr/products/177210699?q=%EC%95%A0%ED%94%8C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
2501,애플워치7 41mm 셀룰러 블루,"480,000",14,702,"애플워치7 41mm 셀룰러입니다.
10월 중순에 활성화하였고, 거의 사용하지 않았습니다.
완전 S급이니 연락 주세요",웨어러블(워치),경기도 수원시 영통구 영통1동,https://m.bunjang.co.kr/products/171938619?q=%EC%95%A0%ED%94%8C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
2502,애플워치 SE 40mm 어비스블루 미개봉,"320,000",3,121,"미개봉 새제품입니다
같은제품 있는데 선물받아서 팔아용
편의점 반택 가능하고, 우체국택배는 택배비 2천원 부담해드립니당
영상등으로 새제품 인증 가능해요~
",웨어러블(워치),서울특별시 관악구 은천동,https://m.bunjang.co.kr/products/177102437?q=%EC%95%A0%ED%94%8C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
2503,애플워치 6 40mm 실버 (gps) 팔아요!,"280,000",27,533,"애플워치 6 40mm 실버 (gps) 팔아요!
컨디션 깨끗하고, 충전기는 분실해서 싸게 내놓습니다!",웨어러블(워치),부산광역시 남구 대연제4동,https://m.bunjang.co.kr/products/177197714?q=%EC%95%A0%ED%94%8C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
2504,애플워치,"319,900",0,17,애플워치 싸게팝니다!! 사놓고 별로 쓰지도 않아서 거의 새 상품이에요! 체인 스트랩🔥하고 충전기🥰도 드립니당 필름도 붙혀져 있어요!,기타(시계),전라북도 김제시 요촌동,https://m.bunjang.co.kr/products/177184520?q=%EC%95%A0%ED%94%8C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
2505,애플워치 SE,"290,000",2,330,"33마넌에 샀구요
10월에 구매해서 두 번 차고 한번도 안 찼어요
계속 집에다가만 둬서 완전 새거예요",웨어러블(워치),서울특별시 송파구 석촌동,https://m.bunjang.co.kr/products/177182430?q=%EC%95%A0%ED%94%8C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
2506,애플워치 6 40mm 레드,"280,000",2,232,"기스 살짝잇고 상태좋습니다
",웨어러블(워치),전국,https://m.bunjang.co.kr/products/176443317?q=%EC%95%A0%ED%94%8C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
2507,애플워치 3 파손제품,"60,000",10,974,액정파손 제외 하자없습니다,웨어러블(워치),전라북도 익산시 신동,https://m.bunjang.co.kr/products/177182045?q=%EC%95%A0%ED%94%8C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
2508,애플워치7 45 스트랩 (무료택배),"8,300",1,93,"디자인 을 잘못 구매해서 올립니다.
사진 찍는다고 1번 만져본게 다 입니다.
택포 가격 입니다. 직거래 가능 합니다.
<a href=""https://m.smartstore.naver.com/godmaskshop/products/5337321680"">https://m.smartstore.naver.com/godmaskshop/products/5337321680</a>?NaPm=ct%3Dkyu57o99%7Cci%3Dcheckout%7Ctr%3Dppc%7Ctrx%3D%7Chk%3Df2c83c158c8409e3e409860ace0a1ebb98c685b2
제가 산곳 링크 입니다.👆 25번 입니다.",기타(시계),대구광역시 북구 복현1동,https://m.bunjang.co.kr/products/177165976?q=%EC%95%A0%ED%94%8C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
2509,애플워치 44mm 나이키 스트렙 플래티넘 퓨어 - 블랙이랑 교환합니다,"99,999",0,137,"나이키 스트랩 44mm 
플래티넘 퓨어(판매자) - 블랙(교환자)
교환합니당. 연락주세용",웨어러블(워치),전라남도 광양시 광양읍,https://m.bunjang.co.kr/products/177159966?q=%EC%95%A0%ED%94%8C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
2510,애플워치se 44m 스페이스그레이 팝니다,"300,000",1,53,"애플워치se44m 스페이스그레이 gps모델 팝니다

액정필름 및 케이스 끼워서 사용해서 잔기스 없습니다
본체박스, 스트랩박스 따로 있습니다. (s사이즈 기전 스트랩 새거 있습니다)

대구 수성구 황금동에서 직거래 합니다
네고는 안 받아요 번톡주세요

",웨어러블(워치),대구광역시 수성구 황금1동,https://m.bunjang.co.kr/products/177157045?q=%EC%95%A0%ED%94%8C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
2511,애플워치3 38mm gps,"120,000",0,52,"애플워치3세대 스페이스그래이 38미리
배터리 효율 86%
사용감 있으나 전반적으로 깨끗한 편입니다
",웨어러블(워치),전국,https://m.bunjang.co.kr/products/177152388?q=%EC%95%A0%ED%94%8C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
2512,애플워치se 미개봉 40mm,"340,000",26,3742,"

서울 강동구 굽은다리역 3번 출구 사랑플러스 병원 앞 직거래 정품입니다


직거래 강동구

애플워치 SE 40mm GPS 미개봉 정품 새상품
스그 / 스포츠밴드 블랙

애플워치 SE 40mm GPS 미개봉 정품 새상품
실버 / 스포츠 밴드 어비스 블루

애플워치 SE 40mm GPS 미개봉 정품 새상품
나이키 스그 / 안트라사이트 스포츠밴드

애플워치 SE 40mm GPS 미개봉 정품 새상품
나이키 실버 / 퓨어플래티넘 스포츠밴드

택배 +3000",웨어러블(워치),서울특별시 강동구 천호제1동,https://m.bunjang.co.kr/products/149329738?q=%EC%95%A0%ED%94%8C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
2513,애플워치 se 44mm 정품메탈스트랩,"270,000",6,592,"애플워치se 44mm제품입니다
정품 메탈스트랩 (7만원) 입니다 여유분 한줄 더 있으며 넉넉합니다
생활기스 크라운부분 약한찍힘외 상태는 좋습니다
배터리 효율 100%
보증기간도 넉넉히 남아있습니다~~
직거래 장충동",스마트폰,서울특별시 중구 장충동,https://m.bunjang.co.kr/products/174756897?q=%EC%95%A0%ED%94%8C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
2514,애플워치7 미드나이트 41  나이키에디션 미개봉,"420,000",27,1249,"미드나이트/안트라사이트
미개봉입니다 싸게팔아요
후기많은 신뢰상점이며
직거래 택배거래 안전거래가능해요",웨어러블(워치),대구광역시 달성군 옥포면,https://m.bunjang.co.kr/products/173137971?q=%EC%95%A0%ED%94%8C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
2515,애플워치,100,1,174,"애플워치 7 그냥 가져가세요

블로그 확인해보시고 받아가세요!!

<a href=""https://blog.daum.net/applewach226"">https://blog.daum.net/applewach226</a>/2",웨어러블(워치),전국,https://m.bunjang.co.kr/products/177118296?q=%EC%95%A0%ED%94%8C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
2516,애플워치5 44mm GPS 스페이스 그레이,"230,000",0,77,"급매합니다!! 사용한지는 1년 조금 넘었구요 
상태는 흠집 조금있지만 거의 티안나요
구성품은 박스,충전기,스포츠밴드,체인밴드 있습니다
연락부탁드려요",웨어러블(워치),전국,https://m.bunjang.co.kr/products/177103158?q=%EC%95%A0%ED%94%8C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
2517,애플워치se 44mm 블루투스,"300,000",1,185,"애플워치se 44mm 블루투스

외관상태는 기스 하나 없이 깨끗하고, 액정에 필름이 붙어있습니다! 기능도 이상 없어서 사용하시는데 큰 불편함은 없으실 거에요!

주안역에서 직거래 가능합니다
문의주세요:)",웨어러블(워치),인천광역시 남구 주안1동,https://m.bunjang.co.kr/products/176307946?q=%EC%95%A0%ED%94%8C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
2518,애플워치7 레드 41mm 미개봉 새제품 팝니다,"420,000",2,191,ㅇ사진에서 보시는 그대로입니다 안전거래 가능하시고 택배비와 안전거래 수수료는 구매자부담입니다,웨어러블(워치),대전광역시 유성구 온천2동,https://m.bunjang.co.kr/products/176751867?q=%EC%95%A0%ED%94%8C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
2519,애플워치7 레드 41mm 미개봉 새제품 팝니다,"420,000",2,191,ㅇ사진에서 보시는 그대로입니다 안전거래 가능하시고 택배비와 안전거래 수수료는 구매자부담입니다,웨어러블(워치),대전광역시 유성구 온천2동,https://m.bunjang.co.kr/products/176751867?q=%EC%95%A0%ED%94%8C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
2520,애플워치 48mm 스트랩 줄,"40,000",1,46,"개당 1만원씩 입니다.
일괄판매 가격은 5천원 내려서 3.5 가능해요.",웨어러블(워치),광주광역시 광산구 수완동,https://m.bunjang.co.kr/products/177093767?q=%EC%95%A0%ED%94%8C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
2521,애플워치 스트랩 40mm,"4,000",3,522,"

투명색 (새 거). 판완
투명검정색 ( 3일 착용 ). 4000원  
갈색 가죽 ( 자주 착용 ). 판완
노랑 하늘 색 ( 1번 착용 ). 4000원
나머지 하나 남은 건 두개 사면 덤으로 드려요. ",웨어러블(워치),경상북도 영주시 가흥1동,https://m.bunjang.co.kr/products/163256207?q=%EC%95%A0%ED%94%8C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
2522,애플워치 se 셀룰러 40mm 그레이,"270,000",2,191,"중고, 예민하신분사절이욤
사실분만 연락부탁드려옹",웨어러블(워치),전국,https://m.bunjang.co.kr/products/177029451?q=%EC%95%A0%ED%94%8C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
2523,애플워치3 42mm 판매합니다!,"90,000",4,258,"산 지 3년 정도 됐어요! 빠르고 느리지도 않습니당!
잔기스 살짝 있는데 티는 안 나는 편이에요!!
배터리 성능 96퍼센트고 직거래는 합정, 신도림에서 가능합니당 택배거래(4000)도 가능해요!
",웨어러블(워치),서울특별시 마포구 합정동,https://m.bunjang.co.kr/products/177088039?q=%EC%95%A0%ED%94%8C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
2524,애플 워치 40mm 퓨어 플래티넘 / 블랙 nike 나이키 스포츠 밴드,"55,000",0,205,미개봉 새제품입니다 애플 워치 나이키 스포츠 밴드 시계줄만 파는겁니다,웨어러블(워치),서울특별시 영등포구 당산제1동,https://m.bunjang.co.kr/products/149974196?q=%EC%95%A0%ED%94%8C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
2525,애플워치 정품 스포츠밴드 어비 블루(새상품),"30,000",0,50,"애플워치 어비스블루 스포츠밴드 40mm
정품이구요
사용 안한 새제품입니다!

직거래/택배거래 가능
궁금하신 사항 문의 주세요😊",케이스/보호필름/액세서리,부산광역시 수영구 망미제2동,https://m.bunjang.co.kr/products/177068715?q=%EC%95%A0%ED%94%8C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
2526,(셀룰러)애플워치 5 44m 골드,"400,000",3,287,"박스 구성 다 있구 정품 맞고 열번이하로 사용했는데 
힐링쉴드에서 구매한 보호필름 앞,뒤 사이드 다 부착해서 사용해서 기스나 깨짐 전혀 없구 
셀룰러 제품이라서 통신사 요금제 사용하시면 전화도 가능합니다 !
사이즈는 44m입니다!
셀룰러 가능한 제품이라 70만원대로 구매했어요 

직거래 원하시면 인천논현역이나 소래포구역 가능합니다",웨어러블(워치),인천광역시 남동구 논현1동,https://m.bunjang.co.kr/products/158402130?q=%EC%95%A0%ED%94%8C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
2527,애플워치3 스그 + 정품 밀레니즈 루프,"209,000",8,1051,"38mm

시계줄은 정품 밀레니즈 루프 그라파이트랑
가품 밀레니즈 루프 금색 드립니다
시계줄 가격만 도합 14만원입니다 ..

워치박스랑 루프박스 있긴한데
현재 기숙사 생활 중이고 박스는 본가에 있어서
충전기 시계 줄만 일단 드린 다음
본가 올라가게 되면 박스 따로 보내드리겠습니다.

2주 정도 사용한 제품이며
그에 따른 약간의 실기스는 있겠으나
상태 매우 좋습니다

배터리 효율 100프로입니다
(영어공부 한다고 언어 영어로 해놨는데 한국어로 변경 가능해요)",웨어러블(워치),서울특별시 성동구 용답동,https://m.bunjang.co.kr/products/160877851?q=%EC%95%A0%ED%94%8C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
2528,프로퍼빌롱잉즈 가죽 애플워치 스트랩,"98,000",1,80,"이번에 새로 구매해서 한번도 안차고 나갔어요!
실제 색은 따뜻한 크림베이지이고 
가죽도 부드럽고 너무 좋아요! 이건 40mm S이구요
제 손목엔 사이즈가 너무 커서 저는 
xs로 재구매하려합니다
 상세사항은 홈페이지 확인 부탁드립니다 문의 사항 있으면 메시지 주세요^^",기타 액세서리,전국,https://m.bunjang.co.kr/products/177018909?q=%EC%95%A0%ED%94%8C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
2529,애플워치 밀레니즈 루프 로즈골드 판매합니다,"2,000",3,137,애플워치 밀레니즈 루프 로즈골즈 40mm 판매합니다 밀레니즈 루프 소재 특성상 약간 까짐이 있어서 싸게 내놓습니다 예민하신 분들은 피해주세요 직거래는 서현역 택배도 가능합니다 편하게 톡주세욤,웨어러블(워치),경기도 성남시 분당구 서현1동,https://m.bunjang.co.kr/products/176546214?q=%EC%95%A0%ED%94%8C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
2530,애플워치3 42mm,"120,000",11,391,"상태 좋습니다 배터리 100 
아쉽게도 박스가 없습니다  워치,충전기있습니다
14만원에서 12만원까지 내렸습니다  애눌 어렵습니당🥺
급판매 합니다ㅠㅠ",웨어러블(워치),전국,https://m.bunjang.co.kr/products/176378779?q=%EC%95%A0%ED%94%8C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
2531,애플워치 40m 스트렙,"25,000",1,55,한두번  착용 후  거위 새것임,웨어러블(워치),경기도 시흥시 능곡동,https://m.bunjang.co.kr/products/173288849?q=%EC%95%A0%ED%94%8C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
2532,나이키 애플워치 se 스트랩 흰색 40 +파란색 스트랩 증정,"50,000",1,244,스트랩 많아서 판매합니더!,생활가전,서울특별시 은평구 진관동,https://m.bunjang.co.kr/products/175489438?q=%EC%95%A0%ED%94%8C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
2533,애플워치 40mm 스트렙 판매 합니다.,"55,000",1,104,"끈 모양 볼라고 뜯은거말고는 착용 안했어요
택배&amp;직거래 가능합니다 (사가정,군자)

번톡 주세요",웨어러블(워치),서울특별시 중랑구 면목제3.8동,https://m.bunjang.co.kr/products/167206779?q=%EC%95%A0%ED%94%8C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
2534,애플워치 40mm 스트렙 판매 합니다.,"55,000",1,104,"끈 모양 볼라고 뜯은거말고는 착용 안했어요
택배&amp;직거래 가능합니다 (사가정,군자)

번톡 주세요",웨어러블(워치),서울특별시 중랑구 면목제3.8동,https://m.bunjang.co.kr/products/167206779?q=%EC%95%A0%ED%94%8C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
2535,애플워치 휴대용 충전기,"8,000",11,985,"간편하게 휴대할수있는 애플워치 충전기 입니다

애플워치 7까지 전기종 호환가능합니다

USB-A타입이라서 노트북이나 보조배터리 등에 연결해서도 애플워치 충전이 가능합니다 

2개 이상 구매시 택배비 무료입니다",케이블/충전기/주변기기,경기도 고양시 일산동구 식사동,https://m.bunjang.co.kr/products/111976533?q=%EC%95%A0%ED%94%8C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
2536,"아이폰 11pro, 애플워치 se 40mm -&gt; 갤럭시 폴드","300,000",2,455,교신 문의합니다 연락주세요,스마트폰,대구광역시 동구 동촌동,https://m.bunjang.co.kr/products/176975576?q=%EC%95%A0%ED%94%8C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
2537,애플워치 어비스 블루 스포츠 밴드 미개봉,"35,000",0,16,"애플워치 어비스 블루 색상 스포츠 밴드 미개봉 새상품 판매합니다 ,! 애플워치 SE 40mm , 애플워치 7시리즈 41mm 사용 가능합니다. 관심 있으시면 언제든 연락주세요 •••.",웨어러블(워치),전국,https://m.bunjang.co.kr/products/176974790?q=%EC%95%A0%ED%94%8C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
2538,애플워치 스페이스그레이 3세대 28mm,"235,000",0,23,"구매한지 한달정도 되었습니다 
보시는것처럼 기스도 하나도 없어요 ~! 
네번정도 사용하고 계속 사용 안하게 돼서 판매해요 
스트랩도 산지 얼마 안돼서 완전 새건데 
다 같이 드릴게요 ~~! 충전기까지 ~~! 
사실분 없으시면 제가 그냥 써도 될정도로 
정말 상태좋고 새거라 필요하신분이 이쁘게
사용하셨으면 좋겠어요 ㅠ !! 편하게 연락주세요 ^^ ",여성 시계,경기도 광명시 하안3동,https://m.bunjang.co.kr/products/176971669?q=%EC%95%A0%ED%94%8C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
2539,애플워치 스트랩 스포츠루프 프로덕트레드 40mm,"42,000",10,787,"애플워치 스포츠루프 프로덕트레드 40mm 판매합니다.
단순 개봉 상품으로 1회 시착 후 넣어둔 상품입니다!
저와 어울리지 않는 것 같아 팔게 되었습니다ㅠㅠ
직거래는 신당역, 신설동역, 안암역 가능하고
Gs 반값택배 이용 시 2000원 추가됩니다!
택배거래시 반품은 어렵습니다.",웨어러블(워치),서울특별시 성북구 안암동,https://m.bunjang.co.kr/products/152126344?q=%EC%95%A0%ED%94%8C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
